transaction_id,user_id,card_number,transaction_date,amount,merchant_name,location,merchant_category,is_fraud
649ebf4f-621f-4a78-b492-e1eb906be502,b541eadd-b072-4ae5-895b-5be97344a450,213129600282149,2024-10-31 13:04:20,10.25,Netflix,Lake Nicholas,entertainment,0
56a28d09-c246-4b5d-a401-fd4875fd0754,ce29e806-ab20-4de0-bddc-66c1f168faeb,180087282115830,2024-10-31 13:46:34,243.11,Target,Torresview,retail,0
295dcbd2-f65b-4deb-9206-bc3b5e0fc161,04b15dec-0ffb-4a38-861f-eabbde207306,6011857934982452,2024-10-31 13:47:24,35.4,Spotify,South Johnside,entertainment,0
fbed5fcd-723d-4543-a308-adca967c06fd,72818c2c-d154-4ea2-b96c-da1b043c8f58,4218010612882539,2024-10-31 16:50:30,128.92,Whole Foods,Robinsonstad,grocery,0
aebdbd06-f4ad-471a-b7b5-d002754dec69,3a7e9195-ef29-4814-989b-ed31ed893f28,676171550418,2024-10-31 17:25:58,24.27,Kroger,Port Susan,grocery,0
27ad4865-8fa5-4c3a-9b48-76bac4b62b37,a6234c22-05c6-4b4a-8b83-7380fa821809,2276987201183283,2024-10-31 18:38:12,3499.97,International Money Transfer,Lake Jon,high_risk,1
0611aadd-032f-48e9-a67e-808e86492027,81d86879-851f-4896-83d6-5087fe35b590,4684439936618559234,2024-10-31 23:27:38,130.0,Whole Foods,East Lindsayland,grocery,0
9cc2b577-4ef4-4bdc-8161-13368a7fd0be,6dfbdb65-3239-46da-97cb-05641e839639,676182485851,2024-10-31 23:52:01,32.38,Netflix,Timothyburgh,entertainment,0
f7fffcf5-9c68-4495-b6a1-c546e2a3883c,09eed2e7-2fc4-4155-beac-5766f65f0e9c,4290922147121525,2024-11-01 01:01:52,187.81,Amazon,Lake Shelley,retail,0
f9518650-3f4e-4830-919b-92c1e54b5a25,7b254839-5bbc-453d-8691-f12fe58a87b4,4803248587909843,2024-11-01 01:51:30,4342.12,High-End Electronics,Darylland,high_risk,0
70e4c7f9-10a0-4c70-bc4d-d6f760039b8b,cf993695-f627-42fe-a17e-7a867fcdfb79,6581135219128681,2024-11-01 02:02:17,98.68,Whole Foods,North Amyport,grocery,0
8b043f82-df12-43b3-a0ea-0518ac39eb08,cb7ec28b-f3b3-4980-8994-5b4c95b6dc6c,501835623254,2024-11-01 03:43:48,134.91,Walmart,West Andrew,retail,0
ec8a9faf-0ad3-4d11-a7aa-72375fd786d9,f5ef3277-55eb-4f7a-be1a-fe4fefbbc704,213101873369275,2024-11-01 05:02:19,146.26,Trader Joe's,South Andrewburgh,grocery,0
26deebe9-b8df-4c21-94cb-abc6f599aa7c,af652f5a-fb97-485c-aeb0-0bf0830d57f8,6550163010667811,2024-11-01 05:36:33,89.69,Kroger,Adamsshire,grocery,0
88123c09-76dd-4dcb-97bd-6ee5a05d8fd7,e0ea33e5-0649-4941-9191-a6b176581bb5,213154053106595,2024-11-01 05:36:37,2412.23,Online Gambling Site,South Beverlyland,high_risk,0
9a881e21-2341-4ab4-9bdb-9b8e2a382878,e57c6547-ba23-4777-a747-d2381dd610fa,3511509254168889,2024-11-01 07:56:12,103.46,Amazon,North Robert,retail,0
5e43e6e0-84ce-49f8-96c4-1079d4a96f37,aa4cf2e3-7eca-41ef-8c5a-4698a471dc7b,30241888791831,2024-11-01 07:58:15,69.47,Shell,Hayleyburgh,gas,0
aa2418e3-3a48-455c-9507-2e6a296a2dee,8262f7aa-5fe0-4273-8ae1-3276fcebafd5,3524421022970379,2024-11-01 08:38:30,38.42,Exxon,Tylermouth,gas,0
cbf1ccf3-798b-4024-bb07-fb5e61126969,76ebcefb-66b4-4e2a-bbeb-c2607cdd0ede,4286837576512141,2024-11-01 10:32:05,237.22,Amazon,North Jacob,retail,0
2c7a5429-c0ad-4fd1-a8ae-dbae30734cec,284919d9-c5d2-46f7-a34f-9dfe45a253ac,3571936856413453,2024-11-01 12:11:30,4971.23,International Money Transfer,West Rachelland,high_risk,0
fb1368dd-b23a-4abe-ba12-dc64e377a469,8262f7aa-5fe0-4273-8ae1-3276fcebafd5,3524421022970379,2024-11-01 12:24:37,2725.97,High-End Electronics,Tylermouth,high_risk,0
52b836c6-dfda-4510-8df0-22656811ade4,bb97f57a-8d44-410c-b4d4-cb06bf729333,4666557896763683,2024-11-01 12:41:28,295.43,Target,Karinaview,retail,0
9775b124-3d87-4179-b46f-de7e52b3c54e,afd66a5d-b674-4f53-a441-d6fc1767e286,6503784966969550,2024-11-01 12:52:22,110.82,Target,Doughertyville,retail,0
51651e30-8a5e-4615-819d-4a026280d854,e12cebe0-9875-490f-9909-89ee30b0b462,30004934200870,2024-11-01 16:35:56,58.25,Chevron,Lake Johnside,gas,0
e9505fb3-248e-44e1-add7-4316e88010e2,76dcf979-4c12-4928-b8d6-d71e9186d4bb,30430019099319,2024-11-01 17:39:02,183.76,Amazon,Walshton,retail,0
2495c594-96ab-4d73-ac14-8b4f900a9c67,0f5747aa-42f3-4c61-b52f-a015e4dc92ba,38869118602345,2024-11-01 18:27:21,93.37,Kroger,New Carol,grocery,0
ebd68eb1-c8e4-453f-b0bc-463f4ea9f67f,aa8274be-b012-4f28-b6f5-09c595e46344,4049815258825625,2024-11-01 20:29:14,4.72,Target,New Elizabeth,retail,1
c3d89439-b918-4814-b90a-fd3e11be76c7,aa8274be-b012-4f28-b6f5-09c595e46344,4049815258825625,2024-11-01 20:32:14,1873.83,International Money Transfer,Phillipston,high_risk,1
15e7cd43-04dc-44af-b09e-baf2455e957b,a1ea6e44-4092-4531-87b7-7093ccd00619,348860003619168,2024-11-01 21:13:25,35.89,Chevron,New Donald,gas,0
9d497340-c4c9-495f-afd1-815ff2f70ea9,6f7069c8-600d-4511-b160-24bfed8a01b9,36239163516943,2024-11-01 21:35:38,96.88,Kroger,Lake Jenna,grocery,0
e36364ed-ba15-49c8-be2d-862ce976b761,71d2c91f-4d60-4a9a-a576-3e251dcde0b6,4306872791650375757,2024-11-01 22:32:45,19.51,AMC Theatres,Johnberg,entertainment,0
d40ba3be-de3d-47b1-9a79-dcfc99dd8c47,d3ddeebd-5188-4b24-b4a3-795861644bac,3540109784431215,2024-11-02 00:20:36,40.51,Whole Foods,Markville,grocery,0
5f78342a-113e-4ae7-90fe-7adb73b43fa8,4c846a9a-491d-4540-9473-4d9bf9c0dd7c,4659430149584133,2024-11-02 00:33:16,190.02,Amazon,Barbaraberg,retail,0
0d6f87ab-0daa-4904-8a62-af5ef4c83890,f07c494a-fc54-4f74-b07b-55a7c104fa7a,4081688220017,2024-11-02 01:14:30,44.62,Chevron,South Susan,gas,0
0dbb2e63-7207-436a-af55-813880ae8551,0186ae5e-404e-40a9-b758-92b7a95f4859,3502742468558246,2024-11-02 01:38:29,57.4,Shell,South Clinton,gas,0
3492b591-8156-42f7-83b7-8045abba68c3,f5ef3277-55eb-4f7a-be1a-fe4fefbbc704,213101873369275,2024-11-02 05:13:14,3562.89,High-End Electronics,South Andrewburgh,high_risk,0
852ce453-a991-40bb-aa70-e09a1056b230,5615180f-1747-4b62-b05c-3efe55656528,343947128071824,2024-11-02 08:14:19,26.24,Spotify,West Kelli,entertainment,0
ca6a7832-e967-4057-9712-56921e9427cc,a8977560-8f86-4614-a7f2-76c62b44cc18,3599681113676934,2024-11-02 09:27:59,183.24,Target,East Kimberly,retail,0
121d2d23-589e-43b6-aaa0-0c6ae926d71b,ab87c545-f73d-4295-bc8c-b86220dda51a,4912592972971133315,2024-11-02 10:45:57,91.32,Trader Joe's,Lake Steven,grocery,0
a2f371f0-128e-40f0-9d89-8acb9196460f,8e142dae-3386-486e-aeea-1a50bce30166,3543987663311039,2024-11-02 11:02:03,5.22,Netflix,Longtown,entertainment,0
38c14fd9-65e6-4e74-b251-17ea3322a1f0,05f4227c-57e4-44e0-a933-2b890f977b2b,3563788938927624,2024-11-02 12:58:57,109.02,Amazon,East Catherine,retail,0
fd4a1390-83eb-4700-b028-fb4d65e4dd86,8939255c-34ad-4782-b13b-2b3f718d9863,4524698648778538,2024-11-02 13:26:19,37.19,Kroger,Shawhaven,grocery,0
759eff45-932d-4388-9d4f-f9a3db48f85f,42cdd403-c233-4a0d-9a7f-4fe63d5a3782,349062086637188,2024-11-02 14:06:04,254.33,Walmart,East John,retail,0
ed372287-11bc-449d-9dda-a565219a91d5,78f90b4b-2667-45a4-971d-09b218468e39,4408654719868618583,2024-11-02 14:40:09,67.75,Shell,West Tammieville,gas,0
9a769825-7919-4742-b45e-3d1059be15bb,db4d2720-c2eb-448b-bac5-fb5413b33da2,4534938387572504,2024-11-02 15:35:39,127.08,Trader Joe's,Jessicaville,grocery,0
347ca362-fc0e-4038-aa7e-7385f15307f9,fee52624-0799-4271-b6fb-323e7cf43361,4414939069238658,2024-11-02 17:45:15,10.09,Target,New Joeport,retail,0
006aa315-7e23-4721-a537-e498f3f85f1d,a249582e-ea8e-425e-a96c-20d04c0ac7c0,377463191244123,2024-11-02 18:47:32,370.31,Uber,Karenville,travel,0
4d719a12-8548-4bf9-91c6-6a43a96608c5,c2774ef1-76bc-4a1d-a479-a644ba383cf6,6011903773869796,2024-11-02 19:09:09,1187.94,Uber,Lawrencebury,travel,0
0b3b2c92-ff19-4495-9d26-43fbdb6dc57e,96c03401-dc9a-4bf8-bcf9-a9628ff6c8ec,3567808383382061,2024-11-02 19:50:51,858.37,Uber,Port Jamesshire,travel,0
f0eb6fef-75df-4b44-a138-b37cca0ba42c,fff6caae-e764-46da-84e1-d35d83f2a41e,344845205415188,2024-11-02 20:22:19,38.96,Chevron,Muellerstad,gas,0
e1877ca0-25a1-4e69-b1fb-bc3a7a5a89e0,70f2a874-c6ff-46ff-8cdb-8b8f1db5a2a9,3521291883811340,2024-11-02 22:02:31,173.88,Target,Lake Timothy,retail,0
c6ce6107-4418-4a48-8911-707bff90e95f,16ec88b7-6837-4c2b-aca8-fc918c825702,30108109200084,2024-11-03 00:23:01,705.08,Uber,Port Natalieville,travel,0
87cefebf-d330-449b-b6de-ba73dc8f5934,d4bde82a-72a5-4bb5-9096-b50eca297bd6,3506263939536352,2024-11-03 00:34:29,597.23,Uber,West Bryanville,travel,0
b924a12e-85e9-446e-b2a1-9475c5646218,5f2fd0a9-803e-4ce0-8608-50bae72ea6bd,4284793634568175254,2024-11-03 03:58:54,24.24,Spotify,Christinaland,entertainment,0
370473cc-78de-4166-ad03-2b81d0f31429,70cf0b42-8c99-4d61-9296-0f4770773abd,30441153581350,2024-11-03 05:46:26,31.49,Exxon,South Joel,gas,0
553fe102-5ce4-4327-83f3-7d112e64eb20,c1946536-aba6-4b70-816e-d0000271401d,4571875494559348043,2024-11-03 07:00:42,4002.75,International Money Transfer,Port Stephen,high_risk,0
b776cd24-3fc4-445f-b93b-9fb94ad8119e,209c31c5-e13d-4905-8c65-718d64d00730,4485750482571,2024-11-03 07:21:22,121.2,Walmart,East Gregory,retail,0
0b11a3f7-20fb-4c51-bc39-9007660c97e5,060ef88d-c52b-42d0-bdb9-42994556457a,6011524801805238,2024-11-03 07:41:13,224.73,Target,Watersfurt,retail,0
f1e33bed-0053-4de4-bc47-1149436d9dbd,a822fd96-74ae-43f9-89fe-c13eddd63daf,36553781091836,2024-11-03 07:57:30,26.93,Trader Joe's,Michelleshire,grocery,0
3d0384a5-3b7f-491b-9de3-59182898a521,0e37f021-060b-489d-8d01-ebfce092ad89,3539576172826896,2024-11-03 09:37:30,90.56,Amazon,Kimberlyside,retail,0
5c085196-5cc1-4eb0-8fb3-8299c3f6d75a,a722931d-4d87-4bb7-9805-03c7428cc426,4305662806313,2024-11-03 11:07:52,1181.58,Uber,Nicolefurt,travel,0
6be32c95-198f-4a94-9f39-15287a59212a,c2940c25-36f5-4052-b1c9-b7c60f4da6d1,373901647448859,2024-11-03 12:06:34,47.18,Netflix,Youngborough,entertainment,0
fbcf434d-9f6d-4d4c-9278-892c832d1abe,5462a14f-708f-4ec1-86c8-44dbd0349cb6,6011801041415428,2024-11-03 12:11:22,713.01,Booking.com,Port Alanborough,travel,0
96d079e1-85e3-4e33-a1cf-c70db90867d0,f2e0d118-4e5d-470f-8272-426a9c1d26c0,676188264888,2024-11-03 13:04:33,69.38,Exxon,Harrisbury,gas,0
edd4f9fe-b395-4217-8cba-034dd72a0db6,dfde3f51-268b-46c2-af8d-07bd2c0af756,180029855676285,2024-11-03 13:32:14,48.83,Walmart,Lake Laura,retail,0
1c08aa1e-e4de-480e-9b6d-745e1d9c7403,36f7edf5-a7c9-4e52-ab30-d9891a509587,343152717293919,2024-11-03 14:15:30,18.02,Walmart,South Lisa,retail,0
feaad87a-9a19-42d3-996e-ab52a1abce78,1afd8051-b872-45d8-a2d9-1b4776116a2c,676271599273,2024-11-03 14:15:33,289.43,Walmart,New Johnbury,retail,0
921dbd38-ee8b-4847-a77f-320bb5c7b7fb,58bc21b6-1356-453e-bef1-460f6d2f3ef5,213113441173832,2024-11-03 14:50:53,31.67,Exxon,Williamsland,gas,0
6778a21f-112c-4861-87ca-6469db0e9c56,d560ff70-df72-49ba-bcae-0485e9515f41,4085839083578715708,2024-11-03 21:31:27,91.71,Whole Foods,Christopherton,grocery,0
98abc0ab-a7ec-4b2e-a4a3-ee5b4bb0a8db,7353328c-7f98-449e-9738-7610a86aa760,4914348971852996264,2024-11-03 22:38:50,100.65,Booking.com,Lorichester,travel,0
6c02a040-d36f-42e1-b7ed-16f44feb8d55,72a876ab-ae2c-4a23-b25d-e0931c5f692a,4645706141781075,2024-11-04 00:52:24,99.85,Whole Foods,East Lorraine,grocery,0
a0d83fc6-7a4b-48f2-ad57-05cb7c372615,2a44d08f-fe78-4835-8d8a-e72d01920c2c,377165198415040,2024-11-04 01:54:34,112.95,Kroger,South Michaelmouth,grocery,0
cbf00fa2-cf81-49d2-ad83-f870ef6c9295,c2bca522-e329-4900-b822-c956c71d1c1e,676280108959,2024-11-04 03:42:50,118.91,Whole Foods,South Tina,grocery,0
9ea73c55-850d-491b-b4e0-b31866f6524f,e1ffe404-7396-4779-a763-e3f8cc0119fa,4082839926839170,2024-11-04 04:19:04,58.57,Whole Foods,New Sheila,grocery,0
220ffd98-b0b7-4b3f-88d3-4292a41a2546,c3a34531-ae8a-458d-9737-7d8aaeffc1cd,4840480424118693668,2024-11-04 09:52:47,66.7,Exxon,New Jonathan,gas,0
97160855-05ad-408c-a332-5579b3ee4d67,79b1fb87-0322-48ec-a9bb-3aeae02cf4c7,180034467144052,2024-11-04 11:17:34,60.45,Kroger,Jonport,grocery,0
272a2d04-c1d3-46f9-9c04-81a219bb2e33,8dd38869-919b-48c3-8d0d-00409b7573ca,38345295474394,2024-11-04 12:06:52,298.85,Uber,Sanchezburgh,travel,0
fc61ce07-cc46-4314-86e0-59ad3838c46f,0c457e96-a1c9-4620-8e5c-0329ea009fc5,30277081458463,2024-11-04 12:09:12,48.76,Kroger,New Elizabeth,grocery,0
3159618a-57f2-4d23-bb65-fafb6a1da2f1,f6a907ed-60cb-4d14-98d3-8e92326da5d7,4555838819201371,2024-11-04 12:15:55,25.29,Netflix,South Michael,entertainment,0
4b3e1df9-66f6-4abc-b238-b4081803230b,4e09d11b-a088-49a4-83df-b5260064782b,2291523507753288,2024-11-04 12:34:14,21.92,Netflix,Elizabethview,entertainment,0
a6ed3474-f795-4637-be98-c2c605b8d80b,90ea8adc-2cc8-42e7-871b-02a7a3306a3e,4070064359481724781,2024-11-04 13:32:05,79.58,Whole Foods,Sarahberg,grocery,0
20ac7ae2-403d-4801-837a-d1216cb3682b,89f3901c-55e9-4647-87e8-9ebb94b8fdaa,378351692440481,2024-11-04 13:54:24,81.98,Trader Joe's,Port Natashamouth,grocery,0
1d9e7cea-d96a-4076-8059-6fa30e4f9220,ba76d196-a40d-4137-8bd6-5a76a788a9e7,6011180112571413,2024-11-04 15:16:48,48.28,Chevron,Patricialand,gas,0
b1af5af2-0084-48a0-906e-11d2f726d4a2,f2e0d118-4e5d-470f-8272-426a9c1d26c0,676188264888,2024-11-04 15:26:22,3233.42,High-End Electronics,Harrisbury,high_risk,0
613fadfc-2244-4eea-a729-17bfe851ca04,5008ccae-fb6a-454e-91fa-be0a75b5eb00,4966191078029353,2024-11-04 15:46:40,32.91,Chevron,West Matthewchester,gas,0
7b67c294-ad10-471e-a8e0-411a80ab2899,971de0a5-b37c-45ec-98dd-6545157695c6,4651438788584995821,2024-11-04 16:07:10,97.75,Whole Foods,Staceyport,grocery,0
6b6f59e1-4406-4910-a12a-2b3c7d03cdf4,b465c4d6-a5d3-4969-87e3-338144e7866a,502090044491,2024-11-04 16:42:02,60.76,Chevron,Rickystad,gas,0
1c81ba6a-0878-4282-b9d2-2963fcbc2897,53ecf499-1969-4dfb-9112-546d8bdf189f,213186895626695,2024-11-04 17:47:32,51.97,Exxon,Johnview,gas,0
5dd4344a-ff24-46aa-812c-7835814c182f,2b51c366-a557-4b84-85b5-f6bf77312be5,4050742817092,2024-11-04 18:44:21,4976.35,Online Gambling Site,West Daniel,high_risk,0
9a1ef6ee-27f0-4033-be1a-a3c7b9df46b2,33b18138-4df0-4b8c-b890-9c377ff993da,3548341476479937,2024-11-04 18:47:39,42.33,Shell,Michaelland,gas,0
c396e7e2-3730-45a0-94f6-81e10ef90330,c62d753a-1733-49a3-9bcb-c4bbaa765f9c,345779543897592,2024-11-04 18:50:39,116.34,Whole Foods,Lake Juliehaven,grocery,0
44160e4c-dedf-4ed4-a49c-4ba972d8821d,2d64ddac-5049-43c0-9391-9cd097c905db,6011086407791147,2024-11-04 19:26:48,42.46,Chevron,Thomasshire,gas,0
6885cf8c-19d2-4d74-ba64-6dc14925b57e,3e763f8b-e278-4f7c-ae77-ea939194bb54,180051470734653,2024-11-04 19:28:55,71.06,Trader Joe's,Grayberg,grocery,0
33aeb9ad-2e3d-4b98-9715-c3d91252618a,2c21bb42-a6b0-428b-9d8b-a0fdbf881f4f,4131234624109186,2024-11-04 19:29:42,63.92,Target,East Matthew,retail,0
0193f6a0-2596-42f2-9fe5-b94e9308d238,a822fd96-74ae-43f9-89fe-c13eddd63daf,36553781091836,2024-11-04 20:10:06,1256.23,High-End Electronics,Michelleshire,high_risk,0
b720faa8-7bdb-4c5f-b54c-044f6e3e3fed,c6805426-180e-467c-a0a4-f08f2e47d066,676384448475,2024-11-04 21:00:11,62.9,Chevron,Jamesberg,gas,0
103f2256-1e2f-4096-b5cd-64a51b84a2da,2f488aac-5e24-4eaf-b9b3-6f4d8337f07a,370892020416915,2024-11-04 22:37:20,56.99,Whole Foods,South Charles,grocery,0
9b1659b4-3fba-4cff-b720-352511dfbf84,0b5b7b34-20d8-41e2-a06a-3768d241a5ff,501855387459,2024-11-04 22:51:31,234.99,Uber,Nunezport,travel,0
58871934-fabc-41da-a3b5-40ff009a6ec9,f389254f-62a8-434e-9a33-f2bb1453d566,4660508408671811,2024-11-04 23:10:07,56.42,Whole Foods,Lake Marissa,grocery,0
5a5b7dff-00b6-4fe0-98f6-4b2f5efe9b5f,45b0f9cf-3492-4af8-9d9e-64cd9ac24f27,4946090271514408,2024-11-04 23:25:41,25.4,Netflix,Franciscoville,entertainment,0
765809c1-b621-4403-a1e9-2d6aa26c8b81,9a65b55c-055b-42d4-bfa6-54c7a3088686,4877521743110246,2024-11-04 23:57:28,162.27,Walmart,Hartchester,retail,0
fa64ba31-c868-4c0b-a0e2-d95efd02f737,ae59ff30-3b04-4206-8128-b9b65313af1f,180078541253744,2024-11-05 00:46:38,66.9,Chevron,Lake Joshua,gas,0
cb017156-2cbd-4f96-b01a-d6dda4d47603,f3cf0e88-425b-400a-98ce-3e232e4bee41,377464350281104,2024-11-05 02:24:48,76.27,Whole Foods,West Stevenmouth,grocery,0
7a796d50-849d-46db-9d34-508a87533aea,1b2d7b6c-100f-4395-afc0-b2817fa5bf3c,3513157798602423,2024-11-05 02:49:36,125.06,Kroger,Davidberg,grocery,0
28ed318f-6cc8-4d37-aeb6-b2e311d99753,c2037a16-fb7c-43aa-8b3f-a6b64484b8b4,4697015145543643378,2024-11-05 02:59:44,63.45,Chevron,New Sarahfort,gas,0
77a38124-db1c-4340-87b3-670c1cdadba6,46d686c5-5468-4c62-9772-931cf1776b81,2703101717990917,2024-11-05 03:12:29,255.23,Amazon,Melaniemouth,retail,0
f4f1e6ff-3bce-434c-96b9-5cdb9efcb449,e0565649-4652-48c3-b391-5da0e0c8ab23,503808488368,2024-11-05 04:59:07,55.51,Shell,South Jason,gas,0
6320fd9a-94d6-4d3d-aaf1-47ce1052b35c,311a4898-9d1f-452e-9660-2c1ab537fd73,4169367217749709909,2024-11-05 05:49:36,290.93,Amazon,Christinefort,retail,0
c898d950-337f-4954-8f10-d4ef7403ad62,71b3840a-f039-4c7b-9ceb-87183c9e4c62,4051178105655751,2024-11-05 07:07:05,54.37,Whole Foods,Coltonfort,grocery,0
3c4a4c3f-03fe-400f-a8b7-e2f4a59aaad7,70f2a874-c6ff-46ff-8cdb-8b8f1db5a2a9,3521291883811340,2024-11-05 07:17:11,50.53,Chevron,Lake Timothy,gas,0
740f91b6-b212-45dd-9ba8-de64cc2bbcea,ce0c7685-7831-4ef4-b3d4-fb1e0701dcd6,4720088770747,2024-11-05 07:30:18,112.57,Kroger,North Terri,grocery,0
ce9a502f-9ed0-4add-868b-e03cdfbafb96,91834610-5b18-4c46-b999-4aa3045379b4,180080623420688,2024-11-05 07:44:46,94.54,Whole Foods,South Craig,grocery,0
1bbbfc95-4cc8-4498-a921-dd25a48d0467,02e0319a-124b-40f6-8cc5-197bf432552b,4357263543695628645,2024-11-05 08:02:53,10.06,Netflix,Davenportshire,entertainment,0
48c59e7a-3546-4159-8de0-f6bfcc9ee1fe,7457604a-e74f-4a1f-9b42-1b73ada0e4b2,4039139933050836444,2024-11-05 08:07:57,29.72,Trader Joe's,Amandaton,grocery,0
77db444e-f74a-4cc4-a6c0-8563ef7950dc,530e00c7-b2de-4b9d-bf27-f97d4c7919ab,213177322554535,2024-11-05 08:41:12,21.89,Whole Foods,Villaberg,grocery,0
2b0a7374-f20b-4275-85d9-9eab43b03115,39adf910-a5bd-44e1-8345-e37203ada75d,5457232777912672,2024-11-05 08:54:11,118.02,Whole Foods,Port Matthew,grocery,0
7f0183b6-5820-42a6-836b-792fd9ad02a6,06a8031c-e6fb-4526-a52b-9c8d768f3eb1,4575636173111275651,2024-11-05 09:02:37,131.9,Target,Wilsonburgh,retail,0
e0bdec46-0224-4b64-aeb1-792514d0edae,09eed2e7-2fc4-4155-beac-5766f65f0e9c,4290922147121525,2024-11-05 11:26:26,33.47,Shell,Lake Shelley,gas,0
7c76502d-6bbc-4a1c-8cbf-12a9d09a2a66,cf8a4095-691c-4519-ad41-59caf4835bc2,2720218612766660,2024-11-05 12:43:03,20.21,Netflix,Jasonville,entertainment,0
5b1fe464-b162-42f4-9f6e-845b2f2c1784,1fdeb298-b031-4f4b-8d3c-791173fad6de,3504479664548733,2024-11-05 20:27:16,4962.12,High-End Electronics,East Karen,high_risk,0
2014f3a9-ec1f-4757-8e0f-549951c0b229,d484e588-e449-4c7f-a9fc-44bc90ce1075,4595631677725231,2024-11-05 21:18:07,43.19,Spotify,West Jack,entertainment,0
546e2b88-9a72-4a32-9b35-33c5a5f6df04,0d60ffec-10bb-485e-a032-1d181fece627,3543662759155901,2024-11-05 21:20:37,4934.27,High-End Electronics,West Rebecca,high_risk,0
176e3803-cc39-4d34-a19f-7bb53da55139,92947a97-cab5-43d8-a7a1-6d1e22fce953,4622867854911536,2024-11-05 22:42:14,83.22,Kroger,Port Paul,grocery,0
e1634477-cf2e-4d89-ba5c-2eca68717d8c,f7288b58-cda5-466a-9a81-c7d86acb1779,3503906352611010,2024-11-06 00:38:35,123.22,Whole Foods,Bennettstad,grocery,0
366e38b9-43a6-47a5-a5b2-e8d2e98b0398,9da905ad-6fbb-48e5-b525-445b6b679eee,180053583707543,2024-11-06 00:59:27,69.99,Shell,Johnfurt,gas,0
a9cb5dd0-859e-44ba-bece-9df53e5197cd,bb4a6235-0c52-409c-9b9d-fa9a1345d9a8,4745604161423976,2024-11-06 01:26:35,67.1,Shell,New Philip,gas,0
b8b8cbfd-1a03-4381-8cc6-a9d89fb7dfe3,58bc21b6-1356-453e-bef1-460f6d2f3ef5,213113441173832,2024-11-06 02:21:42,30.6,Chevron,Williamsland,gas,0
dab2a7c8-ec37-4b87-8b8a-b543e10b4aac,3e763f8b-e278-4f7c-ae77-ea939194bb54,180051470734653,2024-11-06 02:45:04,92.49,Kroger,Grayberg,grocery,0
04440249-3276-4422-8529-f5f8faf91b8c,e0bf0bb9-b986-4bf1-aea7-412f1021113f,6587088538377360,2024-11-06 03:56:52,85.8,Trader Joe's,Floydstad,grocery,0
0b062e9a-9673-4f47-9c31-d44f97a1efe5,32170cbd-2db4-48ba-b3d1-e3734a52dfa2,4693487087422028032,2024-11-06 04:43:27,88.53,Target,Kathrynhaven,retail,0
4a2f3456-98c2-4c68-ab2c-5a723a60fc14,70ad7ee6-0036-4785-ac2c-ff47ce949393,3532889384035736,2024-11-06 05:07:35,121.47,Trader Joe's,North Ian,grocery,0
0bf85e40-1c2e-4b68-9266-9cba5d8d01a0,311a4898-9d1f-452e-9660-2c1ab537fd73,4169367217749709909,2024-11-06 05:09:24,140.34,Walmart,Christinefort,retail,0
0ee2db72-b314-4c8e-9ddf-909ea41684d0,aa8274be-b012-4f28-b6f5-09c595e46344,4049815258825625,2024-11-06 07:26:30,23.06,Trader Joe's,Edwardsshire,grocery,0
63a561b9-4bec-46eb-9800-c32942f51f93,b71de717-c02d-4e59-84e4-8e716ae5c857,180017337900548,2024-11-06 08:13:09,80.35,Trader Joe's,South Tammieburgh,grocery,0
a6d68657-2d8d-4ea8-97f1-76b1510cc172,b4d4f964-645f-4c74-8e0f-7460fbee10d6,213120312759565,2024-11-06 08:34:56,34.7,Whole Foods,Darinville,grocery,0
1e9e7374-3a06-413e-8a20-ce9928fc2abf,a9f14a96-6611-4da2-a17b-857ec5e9fcc0,502062926220,2024-11-06 10:57:47,2780.84,International Money Transfer,Charlesport,high_risk,0
73ce2012-60b2-48e8-9f33-fa5bb704ef2d,0da0da43-d05f-4946-8b7c-b5548e48d898,4842860276709657,2024-11-06 14:34:33,95.18,Trader Joe's,New Matthew,grocery,0
02fa7956-0faf-4a88-8c68-d84e4a4c95f5,51802133-f011-489f-af81-f5cb359323cd,3592098187841475,2024-11-06 14:40:47,4737.08,High-End Electronics,East Debbieborough,high_risk,0
b66d48bb-8aa4-4ca3-a40b-fe14a92223cd,2e42c197-50b4-46b8-a365-526fb8a2b7ae,580165464745,2024-11-06 15:06:47,1183.97,Uber,Brettmouth,travel,0
f806a186-ea99-458b-ad03-de0dae1f6261,fe870498-2111-4f35-b969-fd3ce4c722f6,6011287220329962,2024-11-06 15:25:44,94.35,Walmart,Smithburgh,retail,0
d18e1c17-602f-4538-9603-59829ed396b5,6b4dd791-a85a-4bf1-bef9-5f702a2fe959,347425263824063,2024-11-06 18:00:46,58.11,Whole Foods,Hallstad,grocery,0
251769c4-bf57-4892-82c6-f4514f3df0b2,3f1a8bbc-b5c6-423c-b831-d838bc43f262,4392889670389224,2024-11-06 20:03:16,272.47,Target,Lake Hollyside,retail,0
882f749b-90ff-469c-b594-ad571e96c741,bbd46a79-4214-4e03-b3fe-6b7d227fbe99,3567011393009507,2024-11-06 20:35:38,138.25,Kroger,North Todd,grocery,0
85281236-b998-42da-8428-41ac58f13710,f7b63759-a17f-4aa6-b43a-703bc8b1a2df,30507992473023,2024-11-06 21:13:31,90.53,Trader Joe's,Foxmouth,grocery,0
f19972c4-7529-4d9f-9f95-2e43b54f01fb,18d15e39-9704-478c-929b-386dbfda6a7d,4818472921387,2024-11-06 21:18:56,113.08,Kroger,Reneechester,grocery,0
